(134, 89)
(183, 208)
(934, 57)
(457, 712)
(30, 373)
(589, 28)
(121, 828)
(391, 598)
(823, 982)
(536, 787)
(426, 257)
(172, 29)
(770, 675)
(548, 251)
(276, 397)
(583, 875)
(119, 92)
(307, 803)
(842, 450)
(263, 719)
(359, 471)
(72, 441)
(794, 592)
(427, 631)
(540, 393)
(685, 820)
(84, 784)
(84, 844)
(809, 75)
(604, 78)
(818, 737)
(842, 875)
(812, 969)
(69, 553)
(135, 848)
(597, 906)
(831, 778)
(104, 711)
(497, 34)
(212, 117)
(853, 181)
(417, 334)
(325, 126)
(718, 846)
(934, 629)
(117, 698)
(371, 991)
(826, 40)
(935, 125)
(680, 775)
(175, 772)
(275, 35)
(627, 71)
(233, 255)
(483, 610)
(634, 768)
(461, 508)
(322, 499)
(421, 645)
(175, 680)
(374, 869)
(26, 947)
(349, 230)
(245, 149)
(63, 386)
(526, 445)
(387, 221)
(556, 840)
(71, 361)
(71, 830)
(747, 507)
(280, 112)
(462, 850)
(893, 718)
(511, 15)
(516, 117)
(169, 920)
(59, 455)
(211, 691)
(907, 542)
(353, 765)
(889, 275)
(280, 445)
(188, 326)
(766, 953)
(623, 619)
(893, 508)
(796, 94)
(476, 865)
(198, 535)
(181, 600)
(565, 716)
(202, 638)
(824, 962)
(558, 317)
(207, 715)
(600, 469)
(742, 864)
(365, 65)
(41, 730)
(231, 28)
(218, 758)
(212, 725)
(180, 144)
(785, 530)
(314, 286)
(422, 617)
(650, 908)
(629, 326)
(996, 994)
(747, 828)
(648, 14)
(680, 190)
(330, 956)
(377, 502)
(643, 859)
(504, 501)
(323, 423)
(982, 492)
(708, 803)
(680, 295)
(621, 694)
(664, 642)
(101, 371)
(704, 646)
(446, 303)
(134, 355)
(298, 143)
(157, 97)
(873, 560)
(470, 731)
(951, 740)
(65, 700)
(367, 433)
(713, 767)
(197, 589)
(595, 311)
(955, 3)
(167, 873)
(770, 596)
(815, 744)
(182, 26)
(966, 654)
(170, 383)
(668, 733)
(601, 343)
(875, 117)
(56, 43)
(245, 187)
(826, 577)
(223, 495)
(521, 947)
(563, 611)
(488, 730)
(884, 166)
(339, 118)
(291, 880)
(815, 975)
(35, 52)
(835, 343)
(18, 913)
(845, 384)
(403, 524)
(902, 47)
(56, 115)
(983, 431)
(102, 6)
(303, 523)
(257, 684)
(438, 771)
(240, 792)
(898, 761)
(748, 22)
(129, 96)
(718, 306)
(73, 107)
(501, 89)
(189, 838)
(469, 499)
(397, 410)
(667, 263)
(33, 898)
(243, 402)
(979, 295)
(586, 458)
(168, 919)
(936, 17)
(381, 831)
(458, 945)
(259, 832)
(774, 487)
(815, 276)
(490, 800)
(124, 768)
(813, 64)
(524, 408)
(365, 893)
(146, 213)
(659, 174)
(998, 307)
(782, 901)
(745, 212)
(9, 271)
(879, 154)
(817, 491)
(421, 174)
(999, 523)
(271, 750)
(28, 140)
(33, 848)
(15, 903)
(886, 134)
(78, 272)
(771, 987)
(290, 273)
(779, 94)
(248, 182)
(729, 560)
(566, 356)
(325, 350)
(914, 903)
(672, 935)
(932, 441)
(655, 651)
(488, 212)
(337, 27)
(603, 43)
(578, 577)
(170, 970)
(534, 432)
(331, 365)
(56, 87)
(933, 821)
(752, 721)
(37, 825)
(593, 798)
(119, 1)
(392, 981)
(958, 45)
(895, 731)
(599, 75)
(175, 661)
(472, 380)
(377, 478)
(127, 893)
(136, 538)
(953, 30)
(590, 851)
(779, 190)
(556, 584)
(385, 342)
(770, 157)
(93, 752)
(649, 98)
(69, 966)
(717, 886)
(254, 650)
(793, 764)
(963, 179)
(982, 208)
(459, 851)
(946, 321)
(120, 98)
(44, 418)
(35, 568)
(180, 132)
(431, 636)
(414, 993)
(906, 815)
(199, 357)
(488, 108)
(891, 814)
(180, 218)
(264, 387)
(62, 5)
(708, 183)
(567, 930)
(660, 394)
(433, 197)
(346, 520)
(374, 470)
(993, 915)
(874, 260)
(715, 774)
(299, 338)
(856, 72)
(208, 333)
(702, 289)
(920, 724)
(621, 395)
(564, 440)
(251, 672)
(230, 382)
(303, 88)
(114, 464)
(598, 645)
(340, 328)
(97, 676)
(759, 718)
(353, 611)
(186, 775)
(187, 738)
(152, 119)
(352, 53)
(690, 896)
(877, 757)
(208, 808)
(260, 7)
(987, 473)
(172, 113)
(925, 943)
(709, 545)
(296, 648)
(243, 542)
(667, 342)
(311, 152)
(526, 519)
(681, 495)
(334, 754)
(600, 435)
(41, 305)
(238, 695)
(543, 818)
(213, 564)
(44, 454)
(368, 83)
(290, 116)
(634, 691)
(858, 589)
(307, 323)
(339, 246)
(516, 147)
(303, 983)
(938, 910)
(491, 39)
(923, 68)
(621, 330)
(302, 76)
(401, 912)
(728, 847)
(78, 297)
(687, 419)
(637, 514)
(924, 804)
(103, 931)
(61, 302)
(394, 315)
(867, 169)
(839, 839)
(373, 475)
(31, 677)
(610, 397)
(182, 595)
(377, 831)
(119, 275)
(567, 130)
(77, 198)
(475, 802)
(734, 606)
(780, 34)
(176, 668)
(394, 129)
(164, 264)
(724, 450)
(155, 845)
(839, 620)
(247, 837)
(183, 466)
(328, 507)
(439, 847)
(128, 380)
(765, 7)
(856, 418)
(675, 2)
(453, 642)
(201, 257)
(230, 583)
(843, 681)
(19, 696)
(949, 493)
(947, 255)
(758, 992)
(83, 914)
(198, 569)
(996, 339)
(173, 212)
(227, 863)
(853, 96)
(303, 696)
(776, 298)
(859, 554)
(94, 787)
(735, 878)
(668, 80)
(168, 39)
(462, 778)
(745, 818)
(173, 234)
(754, 238)
(837, 610)
(570, 344)
(603, 504)
(444, 413)
(581, 628)
(832, 956)
(266, 753)
(773, 949)
(230, 99)
(25, 571)
(606, 720)
(446, 561)
(700, 673)
(541, 251)
(240, 383)
(4, 943)
(616, 183)
(396, 45)
(817, 869)
(894, 245)
(985, 442)
(97, 993)
(225, 399)
(416, 795)
(837, 918)
(170, 887)
(898, 429)
(192, 838)
(710, 269)
(875, 141)
(851, 718)
(181, 608)
(856, 248)
(227, 637)
(950, 490)
(738, 543)
(139, 724)
(312, 59)
(903, 998)
(673, 715)
(199, 770)
(962, 701)
(870, 798)
(31, 45)
(720, 910)
(824, 592)
(281, 650)
(696, 732)
(992, 510)
(337, 18)
(210, 619)
(950, 612)
(989, 647)
(904, 683)
(300, 777)
(832, 744)
(379, 864)
(413, 443)
(641, 158)
(209, 747)
(191, 409)
(575, 371)
(558, 802)
(113, 472)
(83, 848)
(764, 390)
(9, 977)
(667, 143)
(285, 222)
(146, 609)
(387, 579)
(172, 741)
(909, 526)
(325, 308)
(651, 188)
(902, 860)
(435, 800)
(759, 828)
(954, 318)
(736, 524)
(257, 307)
(451, 914)
(223, 853)
(590, 621)
(265, 765)
(995, 233)
(28, 335)
(773, 724)
(745, 813)
(435, 548)
(414, 926)
(722, 263)
(973, 219)
(466, 873)
(260, 997)
(729, 75)
(581, 4)
(238, 642)
(443, 401)
(164, 6)
(894, 412)
(396, 55)
(562, 728)
(348, 464)
(893, 308)
(894, 307)
(973, 616)
(219, 735)
(826, 349)
(36, 847)
(299, 279)
(998, 225)
(134, 983)
(4, 995)
(575, 538)
(286, 562)
(198, 318)
(887, 580)
(426, 943)
(165, 882)
(932, 267)
(522, 218)
(747, 328)
(998, 89)
(364, 485)
(772, 645)
(40, 36)
(908, 840)
(152, 566)
(453, 602)
(524, 855)
(407, 962)
(845, 284)
(100, 742)
(326, 60)
(262, 519)
(212, 562)
(83, 535)
(104, 557)
(941, 891)
(17, 437)
(411, 155)
(648, 748)
(546, 655)
(229, 866)
(250, 260)
(848, 377)
(669, 14)
(758, 662)
(351, 354)
(767, 884)
(639, 725)
(194, 208)
(111, 652)
(801, 287)
(545, 871)
(248, 581)
(829, 314)
(617, 815)
(644, 583)
(287, 645)
(114, 308)
(961, 421)
(307, 326)
(31, 690)
(250, 554)
(47, 301)
(563, 900)
Average Shortest Path Length: 2.572
0.25,2.572
(494, 881)
(532, 192)
(893, 679)
(827, 77)
(827, 668)
(783, 768)
(199, 428)
(506, 231)
(731, 850)
(732, 191)
(905, 276)
(895, 849)
(155, 398)
(668, 525)
(997, 677)
(830, 404)
(878, 392)
(45, 107)
(193, 154)
(959, 220)
(228, 533)
(433, 493)
(946, 282)
(997, 797)
(145, 271)
(186, 812)
(199, 615)
(318, 407)
(931, 254)
(525, 775)
(716, 180)
(222, 734)
(350, 48)
(341, 352)
(801, 73)
(689, 398)
(98, 193)
(989, 601)
(65, 621)
(254, 168)
(492, 55)
(610, 136)
(501, 598)
(684, 949)
(795, 745)
(998, 639)
(924, 17)
(595, 621)
(812, 532)
(305, 306)
(236, 499)
(551, 411)
(567, 969)
(617, 526)
(535, 662)
(433, 371)
(202, 525)
(41, 528)
(513, 922)
(657, 6)
(705, 899)
(625, 916)
(935, 483)
(1, 939)
(162, 665)
(354, 630)
(939, 709)
(144, 812)
(756, 685)
(0, 763)
(928, 234)
(779, 880)
(357, 737)
(608, 378)
(421, 539)
(380, 321)
(490, 87)
(663, 180)
(8, 176)
(177, 897)
(842, 757)
(436, 435)
(533, 886)
(599, 126)
(568, 483)
(854, 68)
(105, 27)
(303, 354)
(227, 872)
(716, 387)
(624, 219)
(372, 214)
(571, 302)
(779, 15)
(222, 683)
(957, 256)
(46, 292)
(53, 347)
(492, 802)
(555, 481)
(353, 722)
(618, 616)
(518, 699)
(872, 558)
(702, 130)
(813, 568)
(412, 957)
(63, 76)
(251, 37)
(550, 467)
(597, 711)
(440, 262)
(738, 643)
(287, 475)
(461, 370)
(340, 580)
(817, 206)
(686, 157)
(225, 937)
(913, 125)
(229, 817)
(742, 815)
(576, 657)
(593, 718)
(207, 303)
(283, 145)
(218, 129)
(324, 193)
(490, 633)
(998, 497)
(411, 85)
(783, 815)
(845, 193)
(863, 65)
(261, 647)
(936, 384)
(169, 502)
(412, 237)
(541, 206)
(851, 897)
(54, 248)
(105, 953)
(839, 484)
(822, 56)
(300, 663)
(567, 364)
(604, 737)
(506, 354)
(760, 14)
(364, 880)
(62, 477)
(670, 185)
(59, 872)
(976, 557)
(10, 921)
(973, 403)
(507, 640)
(66, 159)
(978, 616)
(21, 416)
(5, 845)
(825, 90)
(70, 855)
(91, 90)
(616, 955)
(35, 195)
(360, 447)
(631, 310)
(975, 751)
(266, 645)
(592, 242)
(309, 412)
(256, 60)
(887, 421)
(49, 826)
(574, 489)
(205, 360)
(617, 740)
(670, 396)
(229, 156)
(908, 697)
(217, 744)
(528, 260)
(164, 602)
(264, 238)
(419, 576)
(196, 41)
(172, 320)
(34, 524)
(368, 304)
(437, 850)
(729, 801)
(243, 574)
(473, 79)
(19, 621)
(313, 23)
(440, 994)
(576, 754)
(768, 175)
(402, 501)
(696, 979)
(166, 445)
(703, 232)
(239, 825)
(67, 998)
(237, 797)
(170, 840)
(667, 354)
(940, 61)
(39, 186)
(495, 161)
(81, 503)
(18, 544)
(670, 913)
(874, 674)
(125, 357)
(347, 487)
(830, 179)
(429, 523)
(1, 814)
(991, 205)
(92, 38)
(835, 24)
(433, 723)
(329, 605)
(264, 775)
(527, 72)
(38, 68)
(894, 480)
(484, 690)
(437, 730)
(800, 144)
(348, 641)
(227, 92)
(536, 315)
(488, 795)
(91, 59)
(68, 252)
(807, 69)
(724, 14)
(371, 586)
(728, 674)
(514, 643)
(585, 495)
(895, 133)
(739, 82)
(589, 744)
(420, 694)
(641, 893)
(205, 672)
(104, 311)
(570, 291)
(937, 769)
(680, 522)
(422, 250)
(874, 17)
(124, 430)
(983, 56)
(453, 42)
(549, 609)
(886, 51)
(705, 79)
(855, 241)
(535, 435)
(531, 838)
(125, 442)
(780, 151)
(628, 162)
(773, 412)
(694, 604)
(602, 664)
(469, 175)
(263, 931)
(223, 592)
(520, 495)
(741, 890)
(670, 460)
(353, 367)
(168, 471)
(166, 872)
(438, 697)
(852, 807)
(775, 713)
(746, 946)
(693, 956)
(138, 536)
(756, 977)
(974, 785)
(10, 7)
(455, 309)
(767, 881)
(729, 693)
(275, 120)
(896, 954)
(758, 927)
(330, 101)
(88, 215)
(593, 765)
(814, 671)
(489, 764)
(442, 132)
(300, 464)
(871, 37)
(390, 925)
(227, 42)
(117, 134)
(590, 170)
(730, 746)
(817, 46)
(371, 84)
(774, 441)
(867, 789)
(560, 246)
(728, 493)
(443, 99)
(123, 459)
(813, 303)
(18, 521)
(93, 729)
(807, 575)
(80, 210)
(77, 48)
(356, 878)
(580, 322)
(939, 583)
(553, 241)
(621, 148)
(435, 379)
(938, 107)
(16, 82)
(747, 488)
(240, 783)
(31, 213)
(764, 107)
(31, 800)
(24, 586)
(177, 589)
(654, 362)
(419, 136)
(159, 21)
(796, 896)
(139, 771)
(192, 1)
(25, 747)
(403, 499)
(598, 542)
(900, 291)
(441, 460)
(301, 985)
(796, 625)
(626, 273)
(582, 686)
(701, 552)
(347, 714)
(275, 875)
(551, 86)
(888, 822)
(914, 516)
(337, 925)
(913, 852)
(132, 204)
(235, 569)
(357, 733)
(404, 638)
(295, 652)
(497, 522)
(399, 361)
(333, 623)
(96, 592)
(823, 835)
(76, 308)
(662, 594)
(962, 395)
(749, 785)
(61, 708)
(928, 510)
(864, 802)
(197, 534)
(606, 582)
(972, 913)
(982, 119)
(812, 171)
(653, 586)
(332, 936)
(544, 379)
(681, 838)
(285, 351)
(37, 762)
(182, 124)
(767, 694)
(921, 392)
(389, 527)
(74, 640)
(704, 884)
(373, 996)
(676, 365)
(325, 576)
(673, 149)
(349, 412)
(442, 129)
(135, 316)
(474, 215)
(777, 100)
(601, 338)
(648, 766)
(357, 239)
(324, 292)
(520, 769)
(991, 973)
(42, 591)
(247, 428)
(320, 51)
(446, 989)
(27, 970)
(605, 788)
(960, 882)
(563, 909)
(75, 67)
(983, 796)
(35, 139)
(643, 882)
(669, 824)
(300, 884)
(767, 229)
(998, 956)
(689, 820)
(313, 862)
(42, 611)
(611, 18)
(939, 139)
(299, 855)
(814, 929)
(535, 230)
(347, 333)
(657, 362)
(314, 669)
(522, 0)
(990, 160)
(621, 652)
(17, 850)
(285, 564)
(888, 770)
(333, 350)
(220, 277)
(715, 742)
(898, 384)
(990, 84)
(570, 623)
(824, 651)
(748, 75)
(158, 972)
(283, 311)
(803, 669)
(956, 12)
(313, 326)
(399, 546)
(683, 818)
(775, 217)
(455, 261)
(342, 571)
(778, 795)
(745, 443)
(410, 326)
(100, 381)
(8, 385)
(376, 777)
(731, 726)
(17, 958)
(758, 165)
(474, 482)
(190, 869)
(412, 729)
(156, 147)
(377, 531)
(835, 201)
(174, 82)
(790, 308)
(359, 181)
(758, 282)
(937, 851)
(870, 803)
(89, 306)
(216, 23)
(844, 422)
(0, 27)
(713, 756)
(141, 445)
(30, 939)
(655, 579)
(784, 814)
(948, 586)
(90, 692)
(601, 952)
(743, 435)
(963, 844)
(98, 645)
(505, 94)
(993, 44)
(622, 708)
(735, 769)
(493, 619)
(450, 586)
(797, 130)
(743, 965)
(955, 686)
(161, 629)
(85, 472)
(33, 773)
(705, 898)
(572, 359)
(257, 703)
(506, 207)
(629, 175)
(455, 845)
(217, 180)
(422, 489)
(256, 885)
(398, 856)
(295, 345)
(783, 54)
(899, 786)
(332, 140)
(34, 852)
(296, 574)
(615, 526)
(7, 71)
(187, 503)
(97, 371)
(804, 707)
(636, 944)
(751, 791)
(33, 665)
(230, 473)
(742, 11)
(193, 604)
(877, 976)
(746, 286)
(278, 567)
(481, 983)
(618, 733)
(3, 826)
(897, 447)
(875, 767)
(208, 52)
(334, 810)
(364, 205)
(338, 207)
(63, 419)
(16, 2)
(665, 234)
(504, 331)
(303, 407)
(217, 293)
(266, 655)
(492, 481)
(79, 921)
(501, 905)
(885, 137)
(233, 112)
(636, 548)
(680, 630)
(442, 23)
(128, 262)
(730, 502)
(587, 834)
(339, 437)
(704, 237)
(871, 717)
(405, 242)
(387, 630)
(102, 317)
(258, 477)
(191, 757)
(526, 683)
(80, 433)
(589, 329)
(9, 207)
(939, 120)
(108, 479)
(244, 504)
(75, 758)
(363, 420)
(614, 947)
(835, 449)
(78, 452)
(53, 269)
(922, 481)
(621, 942)
(28, 494)
(166, 140)
(456, 90)
(98, 788)
(34, 405)
(704, 573)
(551, 988)
(906, 820)
(309, 959)
(471, 16)
(900, 260)
(573, 429)
(689, 83)
(611, 433)
(237, 53)
(768, 639)
(435, 210)
(999, 496)
(499, 377)
(594, 392)
(874, 467)
(839, 338)
(190, 265)
(618, 661)
(50, 738)
(815, 391)
(557, 188)
(282, 990)
(486, 788)
(215, 810)
(342, 525)
(875, 964)
(82, 569)
(457, 160)
(846, 571)
(325, 458)
(958, 243)
(350, 459)
(368, 831)
(771, 130)
(857, 2)
(134, 306)
(395, 74)
(8, 675)
(636, 59)
(219, 244)
(780, 141)
(802, 782)
(860, 157)
(732, 918)
(336, 434)
(24, 406)
(640, 561)
(278, 395)
(496, 41)
(255, 166)
(394, 251)
(509, 426)
(643, 167)
(315, 1)
(472, 956)
(279, 235)
(310, 654)
(617, 892)
(97, 12)
(262, 681)
(570, 494)
(868, 252)
(288, 171)
(976, 688)
(275, 946)
(367, 778)
(841, 203)
(412, 471)
(190, 478)
(969, 719)
(925, 63)
(734, 754)
(422, 898)
(686, 362)
(698, 839)
(447, 241)
(76, 617)
(315, 958)
(398, 182)
(180, 790)
(938, 561)
(270, 147)
(133, 678)
(114, 654)
(735, 402)
(881, 966)
(656, 189)
(537, 491)
(717, 337)
(364, 649)
(646, 759)
(892, 774)
(452, 245)
(4, 264)
(731, 41)
(620, 724)
(410, 348)
(371, 833)
(49, 392)
(772, 70)
(170, 186)
(484, 410)
(817, 632)
(130, 679)
(776, 376)
(351, 381)
(720, 973)
(798, 862)
(309, 359)
(339, 534)
(437, 92)
(972, 27)
(944, 724)
(706, 765)
(488, 725)
(610, 252)
(106, 196)
(775, 140)
(737, 299)
(382, 637)
(574, 610)
(698, 164)
(399, 253)
(493, 499)
(65, 521)
(488, 398)
(552, 925)
(473, 659)
(954, 513)
(251, 286)
(455, 648)
(343, 891)
(173, 247)
(724, 45)
(996, 754)
(17, 465)
(981, 31)
(609, 509)
(552, 525)
(124, 188)
(653, 999)
(128, 713)
(546, 227)
(548, 559)
(975, 835)
(670, 431)
(798, 484)
(344, 223)
(11, 934)
(409, 289)
(845, 29)
(958, 385)
(247, 36)
(311, 162)
(972, 513)
(228, 664)
(212, 290)
(775, 357)
(465, 830)
(659, 858)
(686, 860)
(950, 559)
(82, 847)
(126, 680)
(485, 117)
(536, 433)
(837, 266)
(547, 274)
(335, 295)
(364, 457)
(879, 543)
(351, 834)
(83, 684)
(940, 425)
(611, 962)
(828, 635)
(536, 439)
(733, 424)
(652, 624)
(620, 506)
(810, 257)
(266, 616)
(995, 516)
(228, 945)
(442, 174)
(471, 352)
(968, 171)
(744, 254)
(20, 555)
(587, 226)
(572, 419)
(204, 456)
(535, 57)
(876, 149)
(256, 972)
(610, 274)
(565, 818)
(169, 854)
(136, 663)
(889, 817)
(10, 874)
(974, 408)
(53, 239)
(528, 609)
(30, 951)
(992, 782)
(604, 632)
(419, 969)
(217, 127)
(881, 285)
(452, 521)
(147, 158)
(114, 575)
(423, 739)
(96, 47)
(234, 397)
(190, 252)
(750, 175)
(549, 390)
(719, 47)
(448, 269)
(723, 447)
(904, 928)
(837, 819)
(514, 500)
(359, 920)
(927, 781)
(255, 802)
(170, 526)
(67, 246)
(961, 143)
(792, 264)
(45, 321)
(493, 712)
(526, 831)
(243, 433)
(618, 873)
(918, 371)
(967, 386)
(464, 529)
(594, 767)
(273, 257)
(940, 542)
(42, 552)
(172, 925)
(454, 532)
(165, 994)
(840, 142)
(948, 297)
(133, 794)
(398, 408)
(225, 555)
(294, 912)
(463, 807)
(147, 413)
(425, 294)
(64, 217)
(723, 268)
(562, 377)
(891, 726)
(737, 209)
(914, 938)
(931, 456)
(975, 141)
(907, 582)
(80, 769)
(291, 966)
(790, 881)
(196, 634)
(257, 229)
(732, 403)
(84, 522)
(452, 634)
(598, 811)
(690, 106)
(116, 581)
(717, 234)
(80, 126)
(346, 845)
(594, 301)
(107, 982)
(49, 311)
(81, 105)
(630, 462)
(471, 118)
(686, 270)
(241, 713)
(137, 694)
(749, 919)
(556, 64)
(31, 539)
(383, 804)
(819, 823)
(574, 133)
(838, 98)
(527, 574)
(102, 229)
(486, 946)
(915, 953)
(383, 928)
(428, 534)
(465, 518)
(288, 910)
(608, 421)
(209, 244)
(758, 696)
(557, 736)
(783, 972)
(323, 426)
(724, 774)
(344, 81)
(538, 623)
(779, 931)
(484, 503)
(127, 115)
(649, 385)
(597, 257)
(468, 676)
(143, 224)
(284, 296)
(738, 712)
(604, 96)
(658, 606)
(893, 445)
(923, 791)
(760, 140)
(347, 338)
(716, 794)
(808, 246)
(502, 115)
(57, 20)
(545, 779)
(61, 850)
(430, 181)
(302, 256)
(252, 316)
(208, 409)
(850, 544)
(478, 171)
(419, 33)
(640, 80)
(430, 166)
(808, 402)
(374, 537)
(58, 496)
(933, 830)
(554, 846)
(547, 45)
(613, 795)
(891, 802)
(550, 816)
(356, 159)
(49, 684)
(275, 910)
(915, 736)
(643, 171)
(337, 214)
(980, 448)
(469, 440)
(290, 271)
(774, 158)
(420, 343)
(533, 500)
(164, 536)
(139, 610)
(610, 972)
(327, 443)
(397, 966)
(654, 595)
(71, 389)
(325, 818)
(748, 627)
(797, 224)
(855, 816)
(515, 666)
(756, 905)
(57, 938)
(879, 118)
(160, 232)
(177, 947)
(473, 902)
(16, 395)
(122, 223)
(136, 638)
(570, 643)
(788, 531)
(558, 962)
(256, 796)
(345, 68)
(388, 131)
(200, 64)
(36, 481)
(469, 262)
(357, 157)
(104, 861)
(432, 308)
(636, 586)
(999, 356)
(601, 770)
(129, 236)
(227, 352)
(197, 670)
(580, 944)
(405, 150)
(568, 852)
(499, 609)
Average Shortest Path Length: 2.507
0.3,2.507
(785, 541)
(502, 36)
(263, 221)
(937, 367)
(645, 359)
(181, 282)
(679, 491)
(710, 342)
(817, 300)
(676, 915)
(483, 29)
(704, 62)
(704, 30)
(293, 406)
(362, 262)
(111, 560)
(413, 244)
(560, 132)
(622, 290)
(105, 830)
(494, 212)
(892, 386)
(851, 519)
(246, 892)
(915, 926)
(134, 482)
(127, 809)
(905, 188)
(217, 463)
(362, 219)
(189, 281)
(429, 697)
(270, 263)
(730, 617)
(271, 886)
(779, 297)
(813, 574)
(667, 384)
(871, 820)
(882, 716)
(991, 78)
(810, 462)
(161, 166)
(673, 301)
(42, 325)
(449, 66)
(487, 881)
(976, 268)
(295, 30)
(419, 958)
(673, 588)
(285, 464)
(133, 368)
(826, 973)
(20, 721)
(246, 171)
(487, 496)
(416, 309)
(604, 337)
(764, 573)
(505, 679)
(73, 628)
(812, 97)
(504, 6)
(67, 741)
(487, 640)
(902, 237)
(421, 414)
(385, 54)
(572, 409)
(789, 893)
(606, 413)
(906, 254)
(283, 905)
(745, 890)
(858, 159)
(400, 426)
(222, 108)
(748, 918)
(124, 744)
(316, 469)
(778, 759)
(518, 895)
(784, 239)
(506, 390)
(769, 482)
(987, 142)
(504, 710)
(764, 655)
(622, 747)
(57, 191)
(556, 559)
(839, 573)
(426, 242)
(27, 304)
(926, 82)
(701, 735)
(729, 615)
(150, 418)
(910, 570)
(35, 398)
(532, 376)
(399, 947)
(86, 946)
(824, 580)
(240, 683)
(162, 878)
(638, 161)
(879, 207)
(29, 649)
(452, 412)
(617, 93)
(660, 148)
(115, 533)
(658, 733)
(913, 388)
(641, 423)
(318, 788)
(819, 449)
(690, 422)
(172, 652)
(621, 633)
(835, 490)
(349, 58)
(170, 328)
(680, 499)
(619, 448)
(936, 137)
(363, 715)
(619, 408)
(672, 986)
(409, 109)
(679, 174)
(184, 372)
(78, 667)
(691, 135)
(409, 206)
(459, 712)
(855, 202)
(812, 124)
(655, 821)
(835, 934)
(624, 110)
(270, 114)
(634, 51)
(116, 801)
(806, 910)
(58, 756)
(160, 739)
(597, 390)
(159, 118)
(149, 251)
(751, 215)
(915, 597)
(81, 508)
(213, 364)
(349, 154)
(803, 908)
(66, 183)
(987, 15)
(540, 325)
(2, 426)
(846, 446)
(540, 724)
(393, 798)
(981, 133)
(442, 494)
(695, 743)
(569, 257)
(880, 919)
(583, 912)
(189, 34)
(116, 20)
(848, 803)
(951, 550)
(629, 383)
(423, 403)
(932, 597)
(827, 780)
(560, 112)
(566, 980)
(966, 919)
(440, 371)
(98, 820)
(770, 927)
(132, 805)
(509, 725)
(281, 213)
(785, 973)
(562, 413)
(848, 122)
(124, 529)
(862, 330)
(601, 418)
(511, 549)
(761, 399)
(197, 344)
(682, 235)
(956, 727)
(770, 316)
(494, 552)
(225, 70)
(107, 699)
(577, 554)
(88, 803)
(541, 974)
(255, 637)
(610, 428)
(767, 433)
(667, 251)
(128, 721)
(790, 621)
(441, 855)
(627, 180)
(762, 178)
(454, 305)
(252, 665)
(653, 344)
(553, 818)
(607, 662)
(131, 34)
(791, 769)
(801, 133)
(260, 121)
(750, 888)
(318, 679)
(44, 404)
(390, 376)
(145, 449)
(507, 388)
(858, 17)
(408, 569)
(405, 523)
(70, 62)
(796, 372)
(414, 997)
(643, 539)
(483, 592)
(447, 918)
(203, 983)
(920, 454)
(934, 990)
(821, 439)
(589, 243)
(116, 719)
(278, 56)
(596, 933)
(26, 868)
(952, 536)
(354, 378)
(14, 650)
(328, 381)
(806, 496)
(291, 191)
(356, 254)
(884, 303)
(203, 411)
(924, 277)
(423, 205)
(978, 512)
(809, 583)
(905, 613)
(297, 215)
(891, 31)
(366, 323)
(188, 166)
(329, 661)
(844, 11)
(209, 810)
(509, 97)
(625, 353)
(737, 888)
(351, 392)
(506, 676)
(759, 854)
(116, 80)
(915, 705)
(278, 400)
(434, 234)
(971, 751)
(730, 20)
(146, 888)
(101, 545)
(991, 885)
(44, 42)
(439, 254)
(714, 128)
(880, 347)
(540, 783)
(735, 126)
(116, 162)
(753, 889)
(90, 597)
(828, 485)
(696, 353)
(99, 258)
(318, 337)
(258, 795)
(793, 147)
(276, 48)
(770, 376)
(628, 239)
(120, 186)
(602, 691)
(29, 408)
(18, 932)
(919, 830)
(655, 527)
(793, 286)
(624, 350)
(45, 687)
(679, 122)
(957, 54)
(175, 790)
(842, 370)
(83, 826)
(528, 775)
(943, 276)
(913, 669)
(581, 306)
(759, 131)
(700, 181)
(18, 524)
(855, 862)
(623, 919)
(968, 235)
(721, 941)
(484, 938)
(15, 683)
(83, 79)
(185, 140)
(542, 242)
(163, 860)
(710, 580)
(747, 547)
(718, 572)
(643, 388)
(613, 374)
(620, 9)
(920, 174)
(625, 163)
(974, 2)
(251, 594)
(600, 796)
(959, 198)
(196, 947)
(17, 878)
(2, 290)
(272, 21)
(664, 551)
(834, 491)
(437, 802)
(571, 986)
(43, 101)
(483, 26)
(216, 384)
(113, 984)
(710, 815)
(145, 460)
(783, 382)
(97, 828)
(579, 255)
(245, 277)
(639, 969)
(593, 30)
(809, 623)
(361, 888)
(658, 14)
(918, 26)
(833, 66)
(514, 802)
(196, 376)
(80, 900)
(403, 716)
(214, 41)
(12, 791)
(993, 976)
(580, 767)
(95, 701)
(548, 127)
(766, 606)
(545, 810)
(692, 297)
(146, 771)
(572, 564)
(46, 775)
(711, 41)
(770, 693)
(666, 544)
(149, 321)
(857, 602)
(631, 41)
(260, 557)
(451, 36)
(140, 936)
(171, 796)
(48, 382)
(356, 866)
(394, 26)
(11, 853)
(141, 196)
(47, 639)
(163, 357)
(409, 647)
(166, 234)
(746, 7)
(288, 44)
(6, 583)
(430, 395)
(282, 394)
(128, 403)
(176, 222)
(510, 894)
(863, 235)
(603, 571)
(601, 605)
(761, 983)
(799, 46)
(887, 305)
(226, 83)
(592, 630)
(142, 811)
(673, 955)
(274, 495)
(120, 538)
(649, 127)
